,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,extraTime,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason
1343,30/Apr/2022,15:00,Worcester Warriors,16,Saracens,38,Sixways,Anthony Woodthorpe,54,A,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,20.93,23.7,24.39,23.63,24.17,50.51,52.61,51.46,27.38,24.11,23.17,29.64,25.17,26.46
1344,22/Apr/2022,19:45,Bristol,29,Gloucester,28,Ashton Gate,Ian Tempest,57,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,25.33,23.7,24.39,23.63,20.71,50.51,52.61,51.46,21.25,29.25,28.08,23.06,23.5,26.83
1345,23/Apr/2022,15:00,Harlequins,26,Leicester Tigers,20,Twickenham Stoop,Wayne Barnes,46,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,26.66,23.7,24.39,23.63,21.65,50.51,52.61,51.46,27.62,23.91,27.92,24.85,23.77,28.67
1346,02/Apr/2022,15:00,Exeter Chiefs,42,Bath,22,Sandy Park,Wayne Barnes,64,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,27.71,23.7,24.39,23.63,20.11,50.51,52.61,51.46,29.43,27.55,26.08,18.06,22.1,18.55
1347,30/Apr/2022,15:00,Gloucester,64,Bath,0,Kingsholm,Christophe Ridley,64,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,26.32,23.7,24.39,23.63,20.11,50.51,52.61,51.46,29.73,33.27,31.18,18.06,22.1,18.55
1348,02/Apr/2022,15:00,Gloucester,21,Wasps,27,Kingsholm,Matthew Carley,48,A,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,26.32,23.7,24.39,23.63,22.14,50.51,52.61,51.46,29.73,33.27,31.18,23.69,24.9,23.0
1349,22/Apr/2022,19:45,Newcastle Falcons,14,London Irish,42,Kingston Park,Karl Dickson,56,A,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,18.92,23.7,24.39,23.63,18.11,50.51,52.61,51.46,17.2,18.17,16.73,23.67,26.75,28.42
1350,23/Apr/2022,15:00,Bath,31,Northampton Saints,36,Recreation Ground,Luke Pearce,67,A,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,24.21,23.7,24.39,23.63,22.09,50.51,52.61,51.46,26.71,23.15,21.42,22.5,29.71,28.31
1351,24/Apr/2022,15:00,Saracens,38,Exeter Chiefs,22,StoneX Stadium,Craig Maxwell-Keys,60,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,31.18,23.7,24.39,23.63,24.01,50.51,52.61,51.46,31.45,35.77,36.23,30.15,25.31,22.58
1352,23/Apr/2022,15:00,Wasps,41,Worcester Warriors,12,Coventry Building Society Arena,Andrew Jackson,53,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,27.76,23.7,24.39,23.63,16.41,50.51,52.61,51.46,30.93,25.25,28.17,17.5,14.17,15.73
1353,02/Apr/2022,15:00,Northampton Saints,39,Bristol,22,cinch Stadium at Franklin's Gardens,Karl Dickson,61,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,27.63,23.7,24.39,23.63,21.5,50.51,52.61,51.46,31.15,31.92,34.17,23.86,21.75,19.67
1354,30/Apr/2022,15:00,Leicester Tigers,56,Bristol,26,Mattioli Woods Welford Road,Karl Dickson,82,H,N,Apr,2022,2021-22,25.53,20.8,46.33,26.81,28.22,27.83,26.91,23.7,24.39,23.63,21.5,50.51,52.61,51.46,31.14,32.25,30.29,23.86,21.75,19.67
1355,21/May/2022,15:00,Harlequins,28,Gloucester,24,Twickenham,Craig Maxwell-Keys,52,H,N,May,2022,2021-22,25.53,20.8,46.33,29.81,28.22,27.83,26.66,22.81,24.39,23.63,20.71,52.62,52.61,51.46,26.58,23.91,27.92,23.45,23.5,26.83
1356,21/May/2022,15:00,Newcastle Falcons,5,Leicester Tigers,27,Kingston Park,Anthony Woodthorpe,32,A,N,May,2022,2021-22,25.53,20.8,46.33,29.81,28.22,27.83,18.92,22.81,24.39,23.63,21.65,52.62,52.61,51.46,21.75,18.17,16.73,23.0,23.77,28.67
1357,01/May/2022,15:00,London Irish,42,Wasps,42,Brentford Community Stadium,Craig Maxwell-Keys,84,D,N,May,2022,2021-22,25.53,20.8,46.33,29.81,28.22,27.83,24.29,22.81,24.39,23.63,22.14,52.62,52.61,51.46,32.17,32.3,29.0,25.75,24.9,23.0
1358,21/May/2022,15:00,Bath,27,London Irish,24,Recreation Ground,Christophe Ridley,51,H,N,May,2022,2021-22,25.53,20.8,46.33,29.81,28.22,27.83,24.21,22.81,24.39,23.63,18.11,52.62,52.61,51.46,33.73,23.15,21.42,21.78,26.75,28.42
1359,21/May/2022,17:30,Saracens,42,Northampton Saints,38,StoneX Stadium,Matthew Carley,80,H,N,May,2022,2021-22,25.53,20.8,46.33,29.81,28.22,27.83,31.18,22.81,24.39,23.63,22.09,52.62,52.61,51.46,34.73,35.77,36.23,19.25,29.71,28.31
1360,20/May/2022,19:45,Bristol,40,Exeter Chiefs,33,Ashton Gate,Luke Pearce,73,H,N,May,2022,2021-22,25.53,20.8,46.33,29.81,28.22,27.83,25.33,22.81,24.39,23.63,24.01,52.62,52.61,51.46,31.5,29.25,28.08,29.09,25.31,22.58
1361,20/May/2022,19:45,Wasps,7,Sale Sharks,16,Coventry Building Society Arena,Ian Tempest,23,A,N,May,2022,2021-22,25.53,20.8,46.33,29.81,28.22,27.83,27.76,22.81,24.39,23.63,19.99,52.62,52.61,51.46,24.6,25.25,28.17,19.14,23.33,20.64
1362,04/Jun/2022,15:00,Northampton Saints,65,Newcastle Falcons,26,cinch Stadium at Franklin's Gardens,Karl Dickson,91,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,27.63,24.86,24.39,23.63,17.24,60.5,52.61,51.46,45.5,31.92,34.17,26.0,21.17,21.0
1363,04/Jun/2022,15:00,Exeter Chiefs,47,Harlequins,38,Sandy Park,Ian Tempest,85,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,27.71,24.86,24.39,23.63,22.21,60.5,52.61,51.46,35.8,27.55,26.08,30.0,28.54,25.31
1364,11/Jun/2022,13:30,Saracens,34,Harlequins,17,StoneX Stadium,Luke Pearce,51,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,31.18,24.86,24.39,23.63,22.21,60.5,52.61,51.46,34.0,35.77,36.23,30.0,28.54,25.31
1365,04/Jun/2022,15:00,Gloucester,54,Saracens,7,Kingsholm,Wayne Barnes,61,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,26.32,24.86,24.39,23.63,24.17,60.5,52.61,51.46,54.0,33.27,31.18,18.67,25.17,26.46
1366,18/Jun/2022,15:00,Leicester Tigers,15,Saracens,12,Twickenham,Wayne Barnes,27,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,26.91,24.86,24.39,23.63,24.17,60.5,52.61,51.46,21.25,32.25,30.29,18.67,25.17,26.46
1367,04/Jun/2022,15:00,Worcester Warriors,43,Bath,27,Sixways,Anthony Woodthorpe,70,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,20.93,24.86,24.39,23.63,20.11,60.5,52.61,51.46,43.0,24.11,23.17,27.0,22.1,18.55
1368,04/Jun/2022,15:00,Leicester Tigers,20,Wasps,10,Mattioli Woods Welford Road,Craig Maxwell-Keys,30,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,26.91,24.86,24.39,23.63,22.14,60.5,52.61,51.46,21.25,32.25,30.29,24.5,24.9,23.0
1369,11/Jun/2022,16:30,Leicester Tigers,27,Northampton Saints,14,Mattioli Woods Welford Road,Matthew Carley,41,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,26.91,24.86,24.39,23.63,22.09,60.5,52.61,51.46,21.25,32.25,30.29,19.0,29.71,28.31
1370,04/Jun/2022,15:00,Sale Sharks,42,Bristol,19,AJ Bell Stadium,Adam Leal,61,H,N,Jun,2022,2021-22,25.53,20.8,46.33,35.64,28.22,27.83,24.15,24.86,24.39,23.63,21.5,60.5,52.61,51.46,43.5,28.43,27.67,22.5,21.75,19.67
1371,31/Jan/2021,14:30,London Irish,31,Newcastle Falcons,22,Brentford Community Stadium,Matthew Carley,53,H,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,24.29,19.12,23.14,22.93,17.24,42.69,50.62,49.86,24.0,28.46,25.7,16.83,18.25,18.44
1372,01/Jan/2021,15:00,Bristol,29,Newcastle Falcons,17,Ashton Gate,Christophe Ridley,46,H,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,25.33,19.12,23.14,22.93,17.24,42.69,50.62,49.86,35.75,25.92,28.55,16.83,18.25,18.44
1373,31/Jan/2021,15:00,Wasps,17,Harlequins,49,Ricoh Arena,Luke Pearce,66,A,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,27.76,19.12,23.14,22.93,22.21,42.69,50.62,49.86,24.43,25.93,22.64,21.86,25.5,32.0
1374,09/Jan/2021,14:00,Newcastle Falcons,22,Gloucester,10,Kingston Park,Craig Maxwell-Keys,32,H,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,18.92,19.12,23.14,22.93,20.71,42.69,50.62,49.86,20.08,21.46,21.9,17.91,23.46,18.9
1375,03/Jan/2021,15:00,Leicester Tigers,36,Bath,31,Mattioli Woods Welford Road,Wayne Barnes,67,H,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,26.91,19.12,23.14,22.93,20.11,42.69,50.62,49.86,25.08,26.86,27.73,19.77,24.23,25.3
1376,29/Jan/2021,19:45,Bristol,48,Bath,3,Ashton Gate,Wayne Barnes,51,H,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,25.33,19.12,23.14,22.93,20.11,42.69,50.62,49.86,35.75,25.92,28.55,19.77,24.23,25.3
1377,08/Jan/2021,19:45,Bath,44,Wasps,52,Recreation Ground,Matthew Carley,96,A,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,24.21,19.12,23.14,22.93,22.14,42.69,50.62,49.86,26.43,22.29,24.1,22.5,25.15,26.36
1378,10/Jan/2021,15:00,Harlequins,27,London Irish,27,Twickenham Stoop,Tom Foley,54,D,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,26.66,19.12,23.14,22.93,18.11,42.69,50.62,49.86,27.0,38.67,36.55,13.22,24.0,20.22
1379,30/Jan/2021,15:00,Gloucester,26,Northampton Saints,31,Kingsholm,Karl Dickson,57,A,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,26.32,19.12,23.14,22.93,22.09,42.69,50.62,49.86,23.67,25.0,26.1,24.8,24.54,24.4
1380,02/Jan/2021,14:00,Wasps,34,Exeter Chiefs,5,Ricoh Arena,Ian Tempest,39,H,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,27.76,19.12,23.14,22.93,24.01,42.69,50.62,49.86,24.43,25.93,22.64,18.77,21.93,24.09
1381,30/Jan/2021,15:00,Worcester Warriors,17,Exeter Chiefs,21,Sixways,Tom Foley,38,A,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,20.93,19.12,23.14,22.93,24.01,42.69,50.62,49.86,19.6,21.55,18.0,18.77,21.93,24.09
1382,02/Jan/2021,16:30,Gloucester,19,Sale Sharks,22,Kingsholm,Karl Dickson,41,A,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,26.32,19.12,23.14,22.93,19.99,42.69,50.62,49.86,23.67,25.0,26.1,19.55,20.93,21.25
1383,29/Jan/2021,19:45,Leicester Tigers,15,Sale Sharks,25,Mattioli Woods Welford Road,Ian Tempest,40,A,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,26.91,19.12,23.14,22.93,19.99,42.69,50.62,49.86,25.08,26.86,27.73,19.55,20.93,21.25
1384,08/Jan/2021,20:00,Sale Sharks,20,Worcester Warriors,13,AJ Bell Stadium,Wayne Barnes,33,H,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,24.15,19.12,23.14,22.93,16.41,42.69,50.62,49.86,27.91,26.92,28.36,13.29,17.4,16.55
1385,09/Jan/2021,16:30,Exeter Chiefs,7,Bristol,20,Sandy Park,Karl Dickson,27,A,N,Jan,2021,2020-21,25.53,20.8,46.33,23.57,27.48,26.93,27.71,19.12,23.14,22.93,21.5,42.69,50.62,49.86,17.12,29.29,33.62,18.33,23.43,25.73
1386,27/Feb/2021,15:00,Newcastle Falcons,25,Harlequins,22,Kingston Park,Jack Makepeace,47,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,18.92,19.15,23.14,22.93,22.21,43.21,50.62,49.86,22.58,21.46,21.9,17.41,25.5,32.0
1387,06/Feb/2021,14:15,Bath,15,Harlequins,28,Recreation Ground,Craig Maxwell-Keys,43,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,24.21,19.15,23.14,22.93,22.21,43.21,50.62,49.86,23.9,22.29,24.1,17.41,25.5,32.0
1388,06/Feb/2021,15:00,London Irish,32,Gloucester,26,Brentford Community Stadium,Ian Tempest,58,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,24.29,19.15,23.14,22.93,20.71,43.21,50.62,49.86,21.93,28.46,25.7,17.28,23.46,18.9
1389,19/Feb/2021,19:45,Bath,16,Gloucester,14,Recreation Ground,Wayne Barnes,30,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,24.21,19.15,23.14,22.93,20.71,43.21,50.62,49.86,23.9,22.29,24.1,17.28,23.46,18.9
1390,13/Feb/2021,16:00,Harlequins,37,Leicester Tigers,24,Twickenham Stoop,Anthony Woodthorpe,61,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,26.66,19.15,23.14,22.93,21.65,43.21,50.62,49.86,23.43,38.67,36.55,16.95,26.85,19.22
1391,27/Feb/2021,13:00,Bristol,17,Leicester Tigers,3,Ashton Gate,Christophe Ridley,20,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,25.33,19.15,23.14,22.93,21.65,43.21,50.62,49.86,20.56,25.92,28.55,16.95,26.85,19.22
1392,12/Feb/2021,20:00,Sale Sharks,22,Bath,27,AJ Bell Stadium,Christophe Ridley,49,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,24.15,19.15,23.14,22.93,20.11,43.21,50.62,49.86,23.26,26.92,28.36,18.56,24.23,25.3
1393,28/Feb/2021,13:00,Northampton Saints,22,Bath,23,Franklin's Gardens,Ian Tempest,45,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,27.63,19.15,23.14,22.93,20.11,43.21,50.62,49.86,25.16,29.67,25.0,18.56,24.23,25.3
1394,20/Feb/2021,15:00,Leicester Tigers,27,Wasps,8,Mattioli Woods Welford Road,Craig Maxwell-Keys,35,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,26.91,19.15,23.14,22.93,22.14,43.21,50.62,49.86,28.84,26.86,27.73,24.65,25.15,26.36
1395,14/Feb/2021,13:00,Worcester Warriors,13,Wasps,17,Sixways,Ian Tempest,30,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,20.93,19.15,23.14,22.93,22.14,43.21,50.62,49.86,20.36,21.55,18.0,24.65,25.15,26.36
1396,13/Feb/2021,16:15,Exeter Chiefs,26,London Irish,3,Sandy Park,Jack Makepeace,29,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,27.71,19.15,23.14,22.93,18.11,43.21,50.62,49.86,25.19,29.29,33.62,19.82,24.0,20.22
1397,27/Feb/2021,15:00,Wasps,10,London Irish,16,Ricoh Arena,Hamish Smales,26,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,27.76,19.15,23.14,22.93,18.11,43.21,50.62,49.86,24.25,25.93,22.64,19.82,24.0,20.22
1398,20/Feb/2021,15:00,Exeter Chiefs,12,Northampton Saints,13,Sandy Park,Christophe Ridley,25,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,27.71,19.15,23.14,22.93,22.09,43.21,50.62,49.86,25.19,29.29,33.62,21.94,24.54,24.4
1399,06/Feb/2021,13:00,Wasps,17,Northampton Saints,22,Ricoh Arena,Adam Leal,39,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,27.76,19.15,23.14,22.93,22.09,43.21,50.62,49.86,24.25,25.93,22.64,21.94,24.54,24.4
1400,26/Feb/2021,19:45,Sale Sharks,25,Exeter Chiefs,20,AJ Bell Stadium,Karl Dickson,45,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,24.15,19.15,23.14,22.93,24.01,43.21,50.62,49.86,23.26,26.92,28.36,21.06,21.93,24.09
1401,07/Feb/2021,13:00,Newcastle Falcons,9,Exeter Chiefs,15,Kingston Park,Anthony Woodthorpe,24,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,18.92,19.15,23.14,22.93,24.01,43.21,50.62,49.86,22.58,21.46,21.9,21.06,21.93,24.09
1402,20/Feb/2021,13:00,Harlequins,24,Sale Sharks,12,Twickenham Stoop,Ian Tempest,36,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,26.66,19.15,23.14,22.93,19.99,43.21,50.62,49.86,23.43,38.67,36.55,21.47,20.93,21.25
1403,05/Feb/2021,19:45,Bristol,13,Sale Sharks,20,Ashton Gate,Luke Pearce,33,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,25.33,19.15,23.14,22.93,19.99,43.21,50.62,49.86,20.56,25.92,28.55,21.47,20.93,21.25
1404,27/Feb/2021,15:15,Gloucester,22,Worcester Warriors,14,Kingsholm,Luke Pearce,36,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,26.32,19.15,23.14,22.93,16.41,43.21,50.62,49.86,26.11,25.0,26.1,14.65,17.4,16.55
1405,06/Feb/2021,15:00,Leicester Tigers,41,Worcester Warriors,24,Mattioli Woods Welford Road,Andrew Jackson,65,H,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,26.91,19.15,23.14,22.93,16.41,43.21,50.62,49.86,28.84,26.86,27.73,14.65,17.4,16.55
1406,21/Feb/2021,15:00,London Irish,34,Bristol,34,Brentford Community Stadium,Karl Dickson,68,D,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,24.29,19.15,23.14,22.93,21.5,43.21,50.62,49.86,21.93,28.46,25.7,21.5,23.43,25.73
1407,12/Feb/2021,19:45,Gloucester,17,Bristol,18,Kingsholm,Tom Foley,35,A,N,Feb,2021,2020-21,25.53,20.8,46.33,24.06,27.48,26.93,26.32,19.15,23.14,22.93,21.5,43.21,50.62,49.86,26.11,25.0,26.1,21.5,23.43,25.73
1408,05/Mar/2021,20:00,Sale Sharks,31,Newcastle Falcons,16,AJ Bell Stadium,Andrew Jackson,47,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,24.15,20.79,23.14,22.93,17.24,46.7,50.62,49.86,25.93,26.92,28.36,17.54,18.25,18.44
1409,28/Mar/2021,15:00,Leicester Tigers,26,Newcastle Falcons,12,Mattioli Woods Welford Road,Karl Dickson,38,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,26.91,20.79,23.14,22.93,17.24,46.7,50.62,49.86,28.93,26.86,27.73,17.54,18.25,18.44
1410,13/Mar/2021,12:30,Exeter Chiefs,21,Harlequins,20,Sandy Park,Craig Maxwell-Keys,41,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,27.71,20.79,23.14,22.93,22.21,46.7,50.62,49.86,29.12,29.29,33.62,20.76,25.5,32.0
1411,27/Mar/2021,14:00,Bristol,35,Harlequins,33,Ashton Gate,Hamish Smales,68,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,25.33,20.79,23.14,22.93,22.21,46.7,50.62,49.86,28.0,25.92,28.55,20.76,25.5,32.0
1412,06/Mar/2021,15:00,Wasps,19,Gloucester,20,Ricoh Arena,Matthew Carley,39,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,27.76,20.79,23.14,22.93,20.71,46.7,50.62,49.86,25.65,25.93,22.64,20.18,23.46,18.9
1413,20/Mar/2021,14:00,Harlequins,59,Gloucester,24,Twickenham Stoop,Ian Tempest,83,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,26.66,20.79,23.14,22.93,20.71,46.7,50.62,49.86,28.79,38.67,36.55,20.18,23.46,18.9
1414,20/Mar/2021,14:30,Exeter Chiefs,47,Leicester Tigers,31,Sandy Park,Jack Makepeace,78,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,27.71,20.79,23.14,22.93,21.65,46.7,50.62,49.86,29.12,29.29,33.62,25.71,26.85,19.22
1415,13/Mar/2021,15:00,Gloucester,14,Leicester Tigers,20,Kingsholm,Adam Leal,34,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,26.32,20.79,23.14,22.93,21.65,46.7,50.62,49.86,24.86,25.0,26.1,25.71,26.85,19.22
1416,27/Mar/2021,15:00,London Irish,36,Bath,33,Brentford Community Stadium,Craig Maxwell-Keys,69,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,24.29,20.79,23.14,22.93,20.11,46.7,50.62,49.86,27.86,28.46,25.7,21.15,24.23,25.3
1417,13/Mar/2021,12:30,Newcastle Falcons,19,Bath,38,Kingston Park,Ian Tempest,57,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,18.92,20.79,23.14,22.93,20.11,46.7,50.62,49.86,19.27,21.46,21.9,21.15,24.23,25.3
1418,19/Mar/2021,19:45,Newcastle Falcons,18,Wasps,20,Kingston Park,Anthony Woodthorpe,38,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,18.92,20.79,23.14,22.93,22.14,46.7,50.62,49.86,19.27,21.46,21.9,19.53,25.15,26.36
1419,12/Mar/2021,19:45,Bristol,37,Wasps,20,Ashton Gate,Karl Dickson,57,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,25.33,20.79,23.14,22.93,22.14,46.7,50.62,49.86,28.0,25.92,28.55,19.53,25.15,26.36
1420,21/Mar/2021,15:00,Sale Sharks,41,London Irish,13,AJ Bell Stadium,Craig Maxwell-Keys,54,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,24.15,20.79,23.14,22.93,18.11,46.7,50.62,49.86,25.93,26.92,28.36,14.14,24.0,20.22
1421,05/Mar/2021,19:45,Leicester Tigers,33,London Irish,32,Mattioli Woods Welford Road,Wayne Barnes,65,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,26.91,20.79,23.14,22.93,18.11,46.7,50.62,49.86,28.93,26.86,27.73,14.14,24.0,20.22
1422,07/Mar/2021,15:00,Harlequins,37,Northampton Saints,19,Twickenham Stoop,Luke Pearce,56,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,26.66,20.79,23.14,22.93,22.09,46.7,50.62,49.86,28.79,38.67,36.55,24.22,24.54,24.4
1423,27/Mar/2021,15:00,Worcester Warriors,14,Northampton Saints,62,Sixways,Andrew Jackson,76,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,20.93,20.79,23.14,22.93,22.09,46.7,50.62,49.86,21.15,21.55,18.0,24.22,24.54,24.4
1424,06/Mar/2021,15:00,Bath,16,Exeter Chiefs,38,Recreation Ground,Tom Foley,54,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,24.21,20.79,23.14,22.93,24.01,46.7,50.62,49.86,21.39,22.29,24.1,24.53,21.93,24.09
1425,26/Mar/2021,17:30,Gloucester,34,Exeter Chiefs,18,Kingsholm,Luke Pearce,52,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,26.32,20.79,23.14,22.93,24.01,46.7,50.62,49.86,24.86,25.0,26.1,24.53,21.93,24.09
1426,27/Mar/2021,16:30,Wasps,19,Sale Sharks,20,Ricoh Arena,Christophe Ridley,39,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,27.76,20.79,23.14,22.93,19.99,46.7,50.62,49.86,25.65,25.93,22.64,17.94,20.93,21.25
1427,13/Mar/2021,14:45,Northampton Saints,17,Sale Sharks,14,Franklin's Gardens,Matthew Carley,31,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,27.63,20.79,23.14,22.93,19.99,46.7,50.62,49.86,28.4,29.67,25.0,17.94,20.93,21.25
1428,14/Mar/2021,13:00,London Irish,20,Worcester Warriors,17,Brentford Community Stadium,Luke Pearce,37,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,24.29,20.79,23.14,22.93,16.41,46.7,50.62,49.86,27.86,28.46,25.7,17.93,17.4,16.55
1429,20/Mar/2021,14:00,Bath,47,Worcester Warriors,22,Recreation Ground,Adam Leal,69,H,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,24.21,20.79,23.14,22.93,16.41,46.7,50.62,49.86,21.39,22.29,24.1,17.93,17.4,16.55
1430,21/Mar/2021,15:00,Northampton Saints,21,Bristol,28,Franklin's Gardens,Tom Foley,49,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,27.63,20.79,23.14,22.93,21.5,46.7,50.62,49.86,28.4,29.67,25.0,24.43,23.43,25.73
1431,06/Mar/2021,17:15,Worcester Warriors,23,Bristol,24,Sixways,Craig Maxwell-Keys,47,A,N,Mar,2021,2020-21,25.53,20.8,46.33,25.91,27.48,26.93,20.93,20.79,23.14,22.93,21.5,46.7,50.62,49.86,21.15,21.55,18.0,24.43,23.43,25.73
1432,24/Apr/2021,15:00,Gloucester,35,Newcastle Falcons,24,Kingsholm,N/A,59,H,N,Apr,2021,2020-21,25.53,20.8,46.33,26.81,27.48,26.93,26.32,23.7,23.14,22.93,17.24,50.51,50.62,49.86,29.73,25.0,26.1,22.0,18.25,18.44
1433,24/Apr/2021,12:30,London Irish,21,Harlequins,25,Brentford Community Stadium,N/A,46,A,N,Apr,2021,2020-21,25.53,20.8,46.33,26.81,27.48,26.93,24.29,23.7,23.14,22.93,22.21,50.51,50.62,49.86,22.27,28.46,25.7,23.5,25.5,32.0
