,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
230,2011-04-08,19:45,Sale,36,Gloucester,31,Edgeley Park,Unknown,67,H,19,Fri,Apr,2011,2010-11,18.0,27.4,11,3,0,6,0,45,0,1
234,2011-04-09,15:00,Newcastle,29,Leeds,30,Kingston Park,Unknown,59,A,15,Sat,Apr,2011,2010-11,17.2,20.8,9,5,0,12,2,45,0,0
233,2011-04-09,14:30,Exeter,18,Bath,26,Recreation Ground,Unknown,44,H,14,Sat,Apr,2011,2010-11,20.2,20.0,2,0,0,15,2,45,0,1
232,2011-04-09,14:30,Bath,26,Exeter,18,Recreation Ground,Unknown,44,H,14,Sat,Apr,2011,2010-11,17.4,21.6,0,2,0,15,2,45,0,1
235,2011-04-09,15:00,Leeds,30,Newcastle,29,Kingston Park,Unknown,59,A,15,Sat,Apr,2011,2010-11,16.8,20.2,5,9,0,12,2,45,0,0
237,2011-04-15,19:45,Northampton,22,Newcastle,15,Kingston Park,Greg Garner,37,A,19,Fri,Apr,2011,2010-11,28.0,17.6,10,9,0,12,0,18,0,0
236,2011-04-15,19:45,Newcastle,15,Northampton,22,Kingston Park,Greg Garner,37,A,19,Fri,Apr,2011,2010-11,20.4,22.2,9,10,0,12,0,18,0,0
244,2011-04-16,17:30,Sale,20,London Irish,34,Reebok Stadium,Unknown,54,A,17,Sat,Apr,2011,2010-11,23.4,29.4,11,7,0,17,2,45,0,0
241,2011-04-16,15:00,Saracens,33,Exeter,12,Sandy Park,Dean Richards,45,A,15,Sat,Apr,2011,2010-11,24.8,9.4,12,2,0,20,2,15,0,0
240,2011-04-16,15:00,Exeter,12,Saracens,33,Sandy Park,Dean Richards,45,A,15,Sat,Apr,2011,2010-11,19.2,22.6,2,12,0,20,2,15,0,0
239,2011-04-16,14:15,Harlequins,15,Bath,19,Recreation Ground,Dave Pearson,34,H,14,Sat,Apr,2011,2010-11,22.8,17.8,4,0,0,15,2,11,0,1
245,2011-04-16,17:30,London Irish,34,Sale,20,Reebok Stadium,Unknown,54,A,17,Sat,Apr,2011,2010-11,21.4,17.6,7,11,0,17,2,45,0,0
238,2011-04-16,14:15,Bath,19,Harlequins,15,Recreation Ground,Dave Pearson,34,H,14,Sat,Apr,2011,2010-11,15.0,23.6,0,4,0,15,2,11,0,1
243,2011-04-16,15:00,Gloucester,41,Leicester,41,Welford Road,George Clancy,82,D,15,Sat,Apr,2011,2010-11,26.4,27.2,3,6,0,32,2,16,0,0
242,2011-04-16,15:00,Leicester,41,Gloucester,41,Welford Road,George Clancy,82,D,15,Sat,Apr,2011,2010-11,21.4,12.4,6,3,0,32,2,16,0,0
247,2011-04-17,15:00,Leeds,18,Wasps,51,Adams Park,Unknown,69,H,15,Sun,Apr,2011,2010-11,21.8,21.6,5,13,0,1,3,45,0,1
246,2011-04-17,15:00,Wasps,51,Leeds,18,Adams Park,Unknown,69,H,15,Sun,Apr,2011,2010-11,15.0,27.4,13,5,0,1,3,45,0,1
248,2011-04-19,19:45,Gloucester,27,Northampton,15,Kingsholm,Unknown,42,H,19,Tue,Apr,2011,2010-11,31.0,32.2,3,10,0,11,4,45,0,1
249,2011-04-19,19:45,Northampton,15,Gloucester,27,Kingsholm,Unknown,42,H,19,Tue,Apr,2011,2010-11,29.2,17.0,10,3,0,11,4,45,0,1
252,2011-04-22,18:00,Newcastle,13,Leicester,24,Kingston Park,Tim Wigglesworth,37,A,18,Fri,Apr,2011,2010-11,19.0,25.6,9,6,0,12,0,43,0,0
251,2011-04-22,15:00,Exeter,30,Sale,24,Edgeley Park,Peter Fitzgibbon,54,A,15,Fri,Apr,2011,2010-11,19.8,26.8,2,11,0,6,0,38,0,0
253,2011-04-22,18:00,Leicester,24,Newcastle,13,Kingston Park,Tim Wigglesworth,37,A,18,Fri,Apr,2011,2010-11,25.4,18.2,6,9,0,12,0,43,0,0
250,2011-04-22,15:00,Sale,24,Exeter,30,Edgeley Park,Peter Fitzgibbon,54,A,15,Fri,Apr,2011,2010-11,24.2,32.6,11,2,0,6,0,38,0,0
254,2011-04-23,15:00,London Irish,20,Northampton,26,Madejski Stadium,Unknown,46,A,15,Sat,Apr,2011,2010-11,26.4,17.0,7,10,0,14,2,45,0,0
255,2011-04-23,15:00,Northampton,26,London Irish,20,Madejski Stadium,Unknown,46,A,15,Sat,Apr,2011,2010-11,30.4,16.4,10,7,0,14,2,45,0,0
257,2011-04-23,17:30,Bath,43,Wasps,10,Twickenham Stadium,Wayne Barnes,53,A,17,Sat,Apr,2011,2010-11,16.4,24.8,0,13,0,28,2,46,0,0
256,2011-04-23,17:30,Wasps,10,Bath,43,Twickenham Stadium,Wayne Barnes,53,A,17,Sat,Apr,2011,2010-11,22.8,26.8,13,0,0,28,2,46,0,0
260,2011-04-24,15:00,Leeds,3,Harlequins,38,Headingley,Martin Fox,41,A,15,Sun,Apr,2011,2010-11,20.0,28.0,5,4,0,9,3,31,0,0
258,2011-04-24,13:30,Saracens,35,Gloucester,12,Vicarage Road,Dave Pearson,47,H,13,Sun,Apr,2011,2010-11,23.6,11.8,12,3,0,31,3,11,0,1
259,2011-04-24,13:30,Gloucester,12,Saracens,35,Vicarage Road,Dave Pearson,47,H,13,Sun,Apr,2011,2010-11,29.6,30.8,3,12,0,31,3,11,0,1
261,2011-04-24,15:00,Harlequins,38,Leeds,3,Headingley,Martin Fox,41,A,15,Sun,Apr,2011,2010-11,21.6,19.8,4,5,0,9,3,31,0,0
263,2011-04-30,16:00,Bath,14,Newcastle,11,Kingston Park,Unknown,25,A,16,Sat,Apr,2011,2010-11,20.6,20.0,0,9,0,12,2,45,0,0
262,2011-04-30,16:00,Newcastle,11,Bath,14,Kingston Park,Unknown,25,A,16,Sat,Apr,2011,2010-11,15.0,26.8,9,0,0,12,2,45,0,0
274,2011-05-07,15:00,Northampton,31,Leeds,24,Franklin's Gardens,Andrew Small,55,H,15,Sat,May,2011,2010-11,31.0,17.8,10,5,7,7,2,4,0,1
265,2011-05-07,15:00,Newcastle,12,Bath,42,Recreation Ground,Wayne Barnes,54,H,15,Sat,May,2011,2010-11,15.4,24.8,9,0,7,15,2,46,0,1
273,2011-05-07,15:00,London Irish,23,Leicester,32,Welford Road,Greg Garner,55,H,15,Sat,May,2011,2010-11,27.4,20.4,7,6,7,32,2,18,0,1
269,2011-05-07,15:00,Sale,17,Gloucester,68,Kingsholm,Unknown,85,H,15,Sat,May,2011,2010-11,23.8,32.0,11,3,7,11,2,45,0,1
267,2011-05-07,15:00,Wasps,8,Exeter,21,Sandy Park,Llyr Apgeraint-Roberts,29,H,15,Sat,May,2011,2010-11,21.8,30.2,13,2,7,20,2,29,0,1
264,2011-05-07,15:00,Bath,42,Newcastle,12,Recreation Ground,Wayne Barnes,54,H,15,Sat,May,2011,2010-11,22.2,14.8,0,9,7,15,2,46,0,1
266,2011-05-07,15:00,Exeter,21,Wasps,8,Sandy Park,Llyr Apgeraint-Roberts,29,H,15,Sat,May,2011,2010-11,19.8,29.8,2,13,7,20,2,29,0,1
275,2011-05-07,15:00,Leeds,24,Northampton,31,Franklin's Gardens,Andrew Small,55,H,15,Sat,May,2011,2010-11,18.0,31.0,5,10,7,7,2,4,0,1
272,2011-05-07,15:00,Leicester,32,London Irish,23,Welford Road,Greg Garner,55,H,15,Sat,May,2011,2010-11,26.6,17.6,6,7,7,32,2,18,0,1
270,2011-05-07,15:00,Harlequins,13,Saracens,16,Twickenham Stoop,Tim Wigglesworth,29,A,15,Sat,May,2011,2010-11,27.4,17.4,4,12,7,30,2,43,0,0
268,2011-05-07,15:00,Gloucester,68,Sale,17,Kingsholm,Unknown,85,H,15,Sat,May,2011,2010-11,29.0,27.2,3,11,7,11,2,45,0,1
271,2011-05-07,15:00,Saracens,16,Harlequins,13,Twickenham Stoop,Tim Wigglesworth,29,A,15,Sat,May,2011,2010-11,25.4,11.2,12,4,7,30,2,43,0,0
276,2011-05-14,15:15,Leicester,11,Northampton,3,Welford Road,Wayne Barnes,14,H,15,Sat,May,2011,2010-11,30.2,19.2,6,10,7,32,2,46,0,1
277,2011-05-14,15:15,Northampton,3,Leicester,11,Welford Road,Wayne Barnes,14,H,15,Sat,May,2011,2010-11,29.4,22.0,10,6,7,32,2,46,0,1
278,2011-05-15,14:30,Saracens,12,Gloucester,10,Vicarage Road,Andrew Small,22,H,14,Sun,May,2011,2010-11,25.6,11.0,12,3,7,31,3,4,0,1
279,2011-05-15,14:30,Gloucester,10,Saracens,12,Vicarage Road,Andrew Small,22,H,14,Sun,May,2011,2010-11,35.8,28.8,3,12,7,31,3,4,0,1
281,2011-05-28,15:00,Saracens,22,Leicester,18,Twickenham Stadium,Wayne Barnes,40,A,15,Sat,May,2011,2010-11,23.2,11.2,12,6,7,28,2,46,0,0
280,2011-05-28,15:00,Leicester,18,Saracens,22,Twickenham Stadium,Wayne Barnes,40,A,15,Sat,May,2011,2010-11,25.0,18.6,6,12,7,28,2,46,0,0
290,2011-09-03,18:30,Newcastle,9,Bath,22,Kingston Park,Martin Fox,31,A,18,Sat,Sep,2011,2011-12,16.0,26.4,9,0,10,12,2,31,1,0
283,2011-09-03,14:00,Harlequins,29,London Irish,24,Twickenham Stadium,Greg Garner,53,A,14,Sat,Sep,2011,2011-12,26.4,14.0,4,7,10,28,2,18,1,0
282,2011-09-03,14:00,London Irish,24,Harlequins,29,Twickenham Stadium,Greg Garner,53,A,14,Sat,Sep,2011,2011-12,28.2,21.4,7,4,10,28,2,18,1,0
287,2011-09-03,15:00,Sale,12,Worcester,17,Sixways,Unknown,29,H,15,Sat,Sep,2011,2011-12,24.2,43.2,11,14,10,21,2,45,1,1
288,2011-09-03,16:30,Saracens,15,Wasps,20,Twickenham Stadium,Unknown,35,A,16,Sat,Sep,2011,2011-12,23.6,13.0,12,13,10,28,2,45,1,0
289,2011-09-03,16:30,Wasps,20,Saracens,15,Twickenham Stadium,Unknown,35,A,16,Sat,Sep,2011,2011-12,16.8,29.2,13,12,10,28,2,45,1,0
284,2011-09-03,15:00,Leicester,28,Exeter,30,Welford Road,Tim Wigglesworth,58,A,15,Sat,Sep,2011,2011-12,25.2,20.4,6,2,10,32,2,43,1,0
291,2011-09-03,18:30,Bath,22,Newcastle,9,Kingston Park,Martin Fox,31,A,18,Sat,Sep,2011,2011-12,28.8,13.2,0,9,10,12,2,31,1,0
285,2011-09-03,15:00,Exeter,30,Leicester,28,Welford Road,Tim Wigglesworth,58,A,15,Sat,Sep,2011,2011-12,20.6,23.6,2,6,10,32,2,43,1,0
293,2011-09-04,15:30,Gloucester,24,Northampton,26,Franklin's Gardens,Andrew Small,50,H,15,Sun,Sep,2011,2011-12,31.6,24.0,3,10,10,7,3,4,1,1
292,2011-09-04,15:30,Northampton,26,Gloucester,24,Franklin's Gardens,Andrew Small,50,H,15,Sun,Sep,2011,2011-12,19.4,19.4,10,3,10,7,3,4,1,1
294,2011-09-09,19:45,Harlequins,26,Northampton,13,Twickenham Stoop,Greg Garner,39,H,19,Fri,Sep,2011,2011-12,21.6,15.8,4,10,10,30,0,18,1,1
295,2011-09-09,19:45,Northampton,13,Harlequins,26,Twickenham Stoop,Greg Garner,39,H,19,Fri,Sep,2011,2011-12,20.2,21.2,10,4,10,30,0,18,1,1
296,2011-09-09,19:45,Sale,30,London Irish,29,Edgeley Park,Sean Davey,59,H,19,Fri,Sep,2011,2011-12,21.8,36.0,11,7,10,6,0,40,1,1
297,2011-09-09,19:45,London Irish,29,Sale,30,Edgeley Park,Sean Davey,59,H,19,Fri,Sep,2011,2011-12,25.2,23.8,7,11,10,6,0,40,1,1
298,2011-09-10,15:00,Exeter,32,Newcastle,15,Sandy Park,Chris White,47,H,15,Sat,Sep,2011,2011-12,22.2,23.8,2,9,10,20,2,7,1,1
303,2011-09-10,15:15,Saracens,28,Bath,26,Recreation Ground,Greg Garner,54,A,15,Sat,Sep,2011,2011-12,20.0,14.6,12,0,10,15,2,18,1,0
300,2011-09-10,15:00,Gloucester,29,Worcester,8,Kingsholm,Unknown,37,H,15,Sat,Sep,2011,2011-12,28.2,21.0,3,14,10,11,2,45,1,1
299,2011-09-10,15:00,Newcastle,15,Exeter,32,Sandy Park,Chris White,47,H,15,Sat,Sep,2011,2011-12,12.0,24.8,9,2,10,20,2,7,1,1
302,2011-09-10,15:15,Bath,26,Saracens,28,Recreation Ground,Greg Garner,54,A,15,Sat,Sep,2011,2011-12,28.0,11.4,0,12,10,15,2,18,1,0
305,2011-09-11,14:15,Leicester,29,Wasps,35,Adams Park,Andrew Small,64,H,14,Sun,Sep,2011,2011-12,22.6,18.2,6,13,10,1,3,4,1,1
304,2011-09-11,14:15,Wasps,35,Leicester,29,Adams Park,Andrew Small,64,H,14,Sun,Sep,2011,2011-12,20.2,24.4,13,6,10,1,3,4,1,1
314,2011-09-17,17:30,Bath,23,Exeter,19,Recreation Ground,Unknown,42,H,17,Sat,Sep,2011,2011-12,29.4,14.0,0,2,10,15,2,45,1,1
310,2011-09-17,15:00,Northampton,13,London Irish,14,Franklin's Gardens,Martin Fox,27,A,15,Sat,Sep,2011,2011-12,19.8,21.0,10,7,10,7,2,31,1,0
315,2011-09-17,17:30,Exeter,19,Bath,23,Recreation Ground,Unknown,42,H,17,Sat,Sep,2011,2011-12,25.0,21.6,2,0,10,15,2,45,1,1
313,2011-09-17,15:05,Leicester,27,Newcastle,26,Kingston Park,Unknown,53,A,15,Sat,Sep,2011,2011-12,23.6,22.6,6,9,10,12,2,45,1,0
306,2011-09-17,15:00,Harlequins,42,Gloucester,6,Twickenham Stoop,Tim Wigglesworth,48,H,15,Sat,Sep,2011,2011-12,24.2,15.0,4,3,10,30,2,43,1,1
311,2011-09-17,15:00,London Irish,14,Northampton,13,Franklin's Gardens,Martin Fox,27,A,15,Sat,Sep,2011,2011-12,26.0,27.4,7,10,10,7,2,31,1,0
309,2011-09-17,15:00,Sale,29,Wasps,18,Adams Park,Greg Garner,47,A,15,Sat,Sep,2011,2011-12,20.6,35.6,11,13,10,1,2,18,1,0
308,2011-09-17,15:00,Wasps,18,Sale,29,Adams Park,Greg Garner,47,A,15,Sat,Sep,2011,2011-12,24.8,25.2,13,11,10,1,2,18,1,0
307,2011-09-17,15:00,Gloucester,6,Harlequins,42,Twickenham Stoop,Tim Wigglesworth,48,H,15,Sat,Sep,2011,2011-12,28.6,19.6,3,4,10,30,2,43,1,1
312,2011-09-17,15:05,Newcastle,26,Leicester,27,Kingston Park,Unknown,53,A,15,Sat,Sep,2011,2011-12,12.0,26.8,9,6,10,12,2,45,1,0
316,2011-09-18,14:15,Saracens,18,Worcester,6,Vicarage Road,Llyr ApGeraint-Roberts,24,H,14,Sun,Sep,2011,2011-12,18.6,17.4,12,14,10,31,3,28,1,1
319,2011-09-23,19:45,Northampton,21,Sale,29,Edgeley Park,Tim Wigglesworth,50,H,19,Fri,Sep,2011,2011-12,17.2,19.8,10,11,10,6,0,43,1,1
318,2011-09-23,19:45,Sale,29,Northampton,21,Edgeley Park,Tim Wigglesworth,50,H,19,Fri,Sep,2011,2011-12,22.4,32.4,11,10,10,6,0,43,1,1
324,2011-09-24,15:00,London Irish,46,Newcastle,29,Madejski Stadium,Unknown,75,H,15,Sat,Sep,2011,2011-12,22.0,26.0,7,9,10,14,2,45,1,1
325,2011-09-24,15:00,Newcastle,29,London Irish,46,Madejski Stadium,Unknown,75,H,15,Sat,Sep,2011,2011-12,14.6,27.4,9,7,10,14,2,45,1,1
323,2011-09-24,15:00,Bath,6,Gloucester,23,Kingsholm,Unknown,29,H,15,Sat,Sep,2011,2011-12,25.4,15.8,0,3,10,11,2,45,1,1
321,2011-09-24,14:30,Saracens,50,Leicester,25,Welford Road,Greg Garner,75,A,14,Sat,Sep,2011,2011-12,19.0,16.0,12,6,10,32,2,18,1,0
320,2011-09-24,14:30,Leicester,25,Saracens,50,Welford Road,Greg Garner,75,A,14,Sat,Sep,2011,2011-12,22.6,23.2,6,12,10,32,2,18,1,0
322,2011-09-24,15:00,Gloucester,23,Bath,6,Kingsholm,Unknown,29,H,15,Sat,Sep,2011,2011-12,27.4,21.0,3,0,10,11,2,45,1,1
327,2011-09-24,15:00,Harlequins,17,Worcester,15,Sixways,Chris White,32,A,15,Sat,Sep,2011,2011-12,29.6,12.4,4,14,10,21,2,7,1,0
329,2011-09-25,15:00,Wasps,11,Exeter,21,Sandy Park,Martin Fox,32,H,15,Sun,Sep,2011,2011-12,18.2,27.4,13,2,10,20,3,31,1,1
328,2011-09-25,15:00,Exeter,21,Wasps,11,Sandy Park,Martin Fox,32,H,15,Sun,Sep,2011,2011-12,26.4,19.6,2,13,10,20,3,31,1,1
331,2011-09-30,19:45,Northampton,3,Worcester,12,Sixways,Unknown,15,H,19,Fri,Sep,2011,2011-12,15.2,20.8,10,14,10,21,0,45,1,1
338,2011-10-01,15:15,Bath,26,Leicester,25,Recreation Ground,Tim Wigglesworth,51,H,15,Sat,Oct,2011,2011-12,23.8,18.2,0,6,9,15,2,43,1,1
339,2011-10-01,15:15,Leicester,25,Bath,26,Recreation Ground,Tim Wigglesworth,51,H,15,Sat,Oct,2011,2011-12,25.4,32.6,6,0,9,15,2,43,1,1
335,2011-10-01,15:00,Saracens,17,Exeter,13,Sandy Park,Unknown,30,A,15,Sat,Oct,2011,2011-12,26.6,19.0,12,2,9,20,2,45,1,0
333,2011-10-01,13:00,London Irish,30,Gloucester,33,Kingsholm,Greg Garner,63,H,13,Sat,Oct,2011,2011-12,27.2,26.6,7,3,9,11,2,18,1,1
332,2011-10-01,13:00,Gloucester,33,London Irish,30,Kingsholm,Greg Garner,63,H,13,Sat,Oct,2011,2011-12,18.4,18.8,3,7,9,11,2,18,1,1
336,2011-10-01,15:00,Harlequins,48,Sale,41,Twickenham Stoop,Martin Fox,89,H,15,Sat,Oct,2011,2011-12,25.4,14.8,4,11,9,30,2,31,1,1
337,2011-10-01,15:00,Sale,41,Harlequins,48,Twickenham Stoop,Martin Fox,89,H,15,Sat,Oct,2011,2011-12,23.4,30.6,11,4,9,30,2,31,1,1
334,2011-10-01,15:00,Exeter,13,Saracens,17,Sandy Park,Unknown,30,A,15,Sat,Oct,2011,2011-12,24.6,17.0,2,12,9,20,2,45,1,0
340,2011-10-02,15:30,Newcastle,15,Wasps,10,Kingston Park,Sean Davey,25,H,15,Sun,Oct,2011,2011-12,18.2,33.8,9,13,9,12,3,40,1,1
341,2011-10-02,15:30,Wasps,10,Newcastle,15,Kingston Park,Sean Davey,25,H,15,Sun,Oct,2011,2011-12,18.4,23.0,13,9,9,12,3,40,1,1
342,2011-10-08,14:30,Northampton,33,Exeter,3,Franklin's Gardens,Greg Garner,36,H,14,Sat,Oct,2011,2011-12,15.2,21.0,10,2,9,7,2,18,1,1
344,2011-10-08,15:00,Sale,13,Gloucester,11,Edgeley Park,Sean Davey,24,H,15,Sat,Oct,2011,2011-12,28.2,26.6,11,3,9,6,2,40,1,1
345,2011-10-08,15:00,Gloucester,11,Sale,13,Edgeley Park,Sean Davey,24,H,15,Sat,Oct,2011,2011-12,23.0,22.4,3,11,9,6,2,40,1,1
347,2011-10-08,16:45,Harlequins,27,Leicester,18,Welford Road,Unknown,45,A,16,Sat,Oct,2011,2011-12,32.4,19.8,4,6,9,32,2,45,1,0
343,2011-10-08,14:30,Exeter,3,Northampton,33,Franklin's Gardens,Greg Garner,36,H,14,Sat,Oct,2011,2011-12,23.0,18.8,2,10,9,7,2,18,1,1
346,2011-10-08,16:45,Leicester,18,Harlequins,27,Welford Road,Unknown,45,A,16,Sat,Oct,2011,2011-12,26.8,33.4,6,4,9,32,2,45,1,0
352,2011-10-09,15:00,Saracens,25,Newcastle,5,Vicarage Road,Unknown,30,H,15,Sun,Oct,2011,2011-12,25.6,18.0,12,9,9,31,3,45,1,1
348,2011-10-09,14:00,London Irish,42,Worcester,24,Madejski Stadium,Unknown,66,H,14,Sun,Oct,2011,2011-12,28.6,26.8,7,14,9,14,3,45,1,1
349,2011-10-09,14:00,Worcester,24,London Irish,42,Madejski Stadium,Unknown,66,H,14,Sun,Oct,2011,2011-12,11.6,15.8,14,7,9,14,3,45,1,1
351,2011-10-09,15:00,Bath,24,Wasps,27,Adams Park,Andrew Small,51,H,15,Sun,Oct,2011,2011-12,20.6,20.8,0,13,9,1,3,4,1,1
353,2011-10-09,15:00,Newcastle,5,Saracens,25,Vicarage Road,Unknown,30,H,15,Sun,Oct,2011,2011-12,18.8,27.4,9,12,9,31,3,45,1,1
350,2011-10-09,15:00,Wasps,27,Bath,24,Adams Park,Andrew Small,51,H,15,Sun,Oct,2011,2011-12,18.8,21.8,13,0,9,1,3,4,1,1
357,2011-10-28,19:45,Wasps,14,Worcester,12,Sixways,Greg Garner,26,A,19,Fri,Oct,2011,2011-12,20.2,23.6,13,14,9,21,0,18,1,0
354,2011-10-28,19:45,Sale,13,Leicester,34,Edgeley Park,Andrew Small,47,A,19,Fri,Oct,2011,2011-12,28.4,25.4,11,6,9,6,0,4,1,0
356,2011-10-28,19:45,Worcester,12,Wasps,14,Sixways,Greg Garner,26,A,19,Fri,Oct,2011,2011-12,13.0,21.8,14,13,9,21,0,18,1,0
355,2011-10-28,19:45,Leicester,34,Sale,13,Edgeley Park,Andrew Small,47,A,19,Fri,Oct,2011,2011-12,24.8,32.8,6,11,9,6,0,4,1,0
360,2011-10-29,15:00,Harlequins,19,Exeter,13,Twickenham Stoop,Sean Davey,32,H,15,Sat,Oct,2011,2011-12,32.0,18.6,4,2,9,30,2,40,1,1
364,2011-10-29,17:45,Gloucester,17,Saracens,19,Kingsholm,Tim Wigglesworth,36,A,17,Sat,Oct,2011,2011-12,20.4,19.8,3,12,9,11,2,43,1,0
358,2011-10-29,14:30,London Irish,12,Bath,13,Madejski Stadium,Unknown,25,A,14,Sat,Oct,2011,2011-12,32.2,25.8,7,0,9,14,2,45,1,0
361,2011-10-29,15:00,Exeter,13,Harlequins,19,Twickenham Stoop,Sean Davey,32,H,15,Sat,Oct,2011,2011-12,17.6,19.8,2,4,9,30,2,40,1,1
363,2011-10-29,15:00,Newcastle,15,Northampton,44,Franklin's Gardens,Unknown,59,H,15,Sat,Oct,2011,2011-12,18.0,28.0,9,10,9,7,2,45,1,1
359,2011-10-29,14:30,Bath,13,London Irish,12,Madejski Stadium,Unknown,25,A,14,Sat,Oct,2011,2011-12,21.0,24.4,0,7,9,14,2,45,1,0
362,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,Unknown,59,H,15,Sat,Oct,2011,2011-12,16.6,16.8,10,9,9,7,2,45,1,1
365,2011-10-29,17:45,Saracens,19,Gloucester,17,Kingsholm,Tim Wigglesworth,36,A,17,Sat,Oct,2011,2011-12,27.6,15.0,12,3,9,11,2,43,1,0
367,2011-11-04,19:45,Worcester,16,Newcastle,16,Kingston Park,Wayne Barnes,32,D,19,Fri,Nov,2011,2011-12,13.8,18.8,14,9,8,12,0,46,1,0
366,2011-11-04,19:45,Newcastle,16,Worcester,16,Kingston Park,Wayne Barnes,32,D,19,Fri,Nov,2011,2011-12,18.0,30.4,9,14,8,12,0,46,1,0
371,2011-11-05,15:00,Gloucester,24,Exeter,19,Sandy Park,Andrew Small,43,A,15,Sat,Nov,2011,2011-12,18.0,22.0,3,2,8,20,2,4,1,0
373,2011-11-05,15:05,London Irish,24,Leicester,24,Welford Road,Dave Pearson,48,D,15,Sat,Nov,2011,2011-12,28.8,22.4,7,6,8,32,2,11,1,0
368,2011-11-05,14:15,Bath,13,Harlequins,26,Recreation Ground,Dean Richards,39,A,14,Sat,Nov,2011,2011-12,18.4,21.2,0,4,8,15,2,15,1,0
372,2011-11-05,15:05,Leicester,24,London Irish,24,Welford Road,Dave Pearson,48,D,15,Sat,Nov,2011,2011-12,25.8,28.4,6,7,8,32,2,11,1,0
370,2011-11-05,15:00,Exeter,19,Gloucester,24,Sandy Park,Andrew Small,43,A,15,Sat,Nov,2011,2011-12,13.8,20.6,2,3,8,20,2,4,1,0
369,2011-11-05,14:15,Harlequins,26,Bath,13,Recreation Ground,Dean Richards,39,A,14,Sat,Nov,2011,2011-12,30.6,18.6,4,0,8,15,2,15,1,0
376,2011-11-06,15:00,Saracens,23,Sale,10,Vicarage Road,Martin Fox,33,H,15,Sun,Nov,2011,2011-12,25.8,13.2,12,11,8,31,3,31,1,1
374,2011-11-06,14:15,Wasps,13,Northampton,24,Adams Park,Tim Wigglesworth,37,A,14,Sun,Nov,2011,2011-12,16.0,20.2,13,10,8,1,3,43,1,0
375,2011-11-06,14:15,Northampton,24,Wasps,13,Adams Park,Tim Wigglesworth,37,A,14,Sun,Nov,2011,2011-12,22.8,14.6,10,13,8,1,3,43,1,0
377,2011-11-06,15:00,Sale,10,Saracens,23,Vicarage Road,Martin Fox,33,H,15,Sun,Nov,2011,2011-12,25.0,26.4,11,12,8,31,3,31,1,1
380,2011-11-25,19:45,Worcester,16,Bath,7,Sixways,Martin Fox,23,H,19,Fri,Nov,2011,2011-12,15.8,18.4,14,0,8,21,0,31,1,1
379,2011-11-25,19:45,Exeter,30,Sale,23,Edgeley Park,Tim Wigglesworth,53,A,19,Fri,Nov,2011,2011-12,13.8,20.8,2,11,8,6,0,43,1,0
378,2011-11-25,19:45,Sale,23,Exeter,30,Edgeley Park,Tim Wigglesworth,53,A,19,Fri,Nov,2011,2011-12,21.2,27.4,11,2,8,6,0,43,1,0
381,2011-11-25,19:45,Bath,7,Worcester,16,Sixways,Martin Fox,23,H,19,Fri,Nov,2011,2011-12,16.4,22.6,0,14,8,21,0,31,1,1
387,2011-11-26,17:00,Saracens,8,Northampton,30,Franklin's Gardens,Dave Pearson,38,H,17,Sat,Nov,2011,2011-12,26.8,14.0,12,10,8,7,2,11,1,1
385,2011-11-26,15:00,Wasps,17,London Irish,21,Madejski Stadium,Sean Davey,38,H,15,Sat,Nov,2011,2011-12,15.0,19.2,13,7,8,14,2,40,1,1
384,2011-11-26,15:00,London Irish,21,Wasps,17,Madejski Stadium,Sean Davey,38,H,15,Sat,Nov,2011,2011-12,30.8,24.6,7,13,8,14,2,40,1,1
382,2011-11-26,14:15,Gloucester,14,Leicester,19,Kingsholm,Unknown,33,A,14,Sat,Nov,2011,2011-12,21.6,17.4,3,6,8,11,2,45,1,0
386,2011-11-26,17:00,Northampton,30,Saracens,8,Franklin's Gardens,Dave Pearson,38,H,17,Sat,Nov,2011,2011-12,25.0,14.4,10,12,8,7,2,11,1,1
383,2011-11-26,14:15,Leicester,19,Gloucester,14,Kingsholm,Unknown,33,A,14,Sat,Nov,2011,2011-12,25.2,28.0,6,3,8,11,2,45,1,0
388,2011-11-27,15:00,Harlequins,39,Newcastle,8,Twickenham Stoop,Unknown,47,H,15,Sun,Nov,2011,2011-12,27.4,20.0,4,9,8,30,3,45,1,1
389,2011-11-27,15:00,Newcastle,8,Harlequins,39,Twickenham Stoop,Unknown,47,H,15,Sun,Nov,2011,2011-12,16.0,28.2,9,4,8,30,3,45,1,1
390,2011-12-02,20:00,Newcastle,26,Gloucester,25,Kingston Park,Greg Garner,51,H,20,Fri,Dec,2011,2011-12,11.8,26.8,9,3,2,12,0,18,1,1
391,2011-12-02,20:00,Gloucester,25,Newcastle,26,Kingston Park,Greg Garner,51,H,20,Fri,Dec,2011,2011-12,19.8,20.0,3,9,2,12,0,18,1,1
394,2011-12-03,14:15,Leicester,30,Northampton,25,Welford Road,Wayne Barnes,55,H,14,Sat,Dec,2011,2011-12,24.0,20.8,6,10,2,32,2,46,1,1
