date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
13-Apr-19,17:30,Bristol,23,0,Saracens,21,1,Ashton Gate,Tom Foley,44,H,N,17,Sat,Apr,2019,2018-19,2,2,3,0,3,3,0,0
13-Apr-19,17:30,Saracens,21,1,Bristol,23,0,Ashton Gate,Tom Foley,44,H,N,17,Sat,Apr,2019,2018-19,3,3,0,0,2,2,3,0
14-Apr-19,15:00,Exeter,19,1,Wasps,26,1,Sandy Park,Luke Pearce,45,A,N,15,Sun,Apr,2019,2018-19,3,2,0,0,4,3,0,0
14-Apr-19,15:00,Wasps,26,1,Exeter,19,1,Sandy Park,Luke Pearce,45,A,N,15,Sun,Apr,2019,2018-19,4,3,0,0,3,2,0,0
26-Apr-19,19:45,Newcastle,17,0,Northampton,31,1,Kingston Park,Luke Pearce,48,A,N,19,Fri,Apr,2019,2018-19,2,2,1,0,4,4,1,0
26-Apr-19,19:45,Northampton,31,1,Newcastle,17,0,Kingston Park,Luke Pearce,48,A,N,19,Fri,Apr,2019,2018-19,4,4,1,0,2,2,1,0
26-Apr-19,19:45,Sale,6,0,Bath,3,1,AJ Bell Stadium,Thomas Foley,9,H,N,19,Fri,Apr,2019,2018-19,0,0,2,0,0,0,1,0
26-Apr-19,19:45,Bath,3,1,Sale,6,0,AJ Bell Stadium,Thomas Foley,9,H,N,19,Fri,Apr,2019,2018-19,0,0,1,0,0,0,2,0
27-Apr-19,14:00,Exeter,17,0,Harlequins,15,1,Sandy Park,Craig Maxwell-Keys,32,H,N,14,Sat,Apr,2019,2018-19,3,1,0,0,2,1,1,0
27-Apr-19,14:00,Harlequins,15,1,Exeter,17,0,Sandy Park,Craig Maxwell-Keys,32,H,N,14,Sat,Apr,2019,2018-19,2,1,1,0,3,1,0,0
27-Apr-19,15:00,Leicester,20,1,Bristol,23,0,Welford Road,Karl Dickson,43,A,N,15,Sat,Apr,2019,2018-19,1,0,5,0,3,1,2,0
27-Apr-19,15:00,Bristol,23,0,Leicester,20,1,Welford Road,Karl Dickson,43,A,N,15,Sat,Apr,2019,2018-19,3,1,2,0,1,0,5,0
27-Apr-19,16:30,Wasps,14,0,Saracens,31,0,Ricoh Arena,Wayne Barnes,45,A,N,16,Sat,Apr,2019,2018-19,2,2,0,0,3,2,4,0
27-Apr-19,16:30,Saracens,31,0,Wasps,14,0,Ricoh Arena,Wayne Barnes,45,A,N,16,Sat,Apr,2019,2018-19,3,2,4,0,2,2,0,0
28-Apr-19,15:00,Worcester,27,0,Gloucester,20,1,Sixways,JP Doyle,47,H,N,15,Sun,Apr,2019,2018-19,3,3,2,0,3,1,1,0
28-Apr-19,15:00,Gloucester,20,1,Worcester,27,0,Sixways,JP Doyle,47,H,N,15,Sun,Apr,2019,2018-19,3,1,1,0,3,3,2,0
03-May-19,19:45,Bristol,20,0,Sale,20,0,Ashton Gate,Matthew Carley,40,D,N,19,Fri,May,2019,2018-19,2,2,2,0,2,2,2,0
03-May-19,19:45,Sale,20,0,Bristol,20,0,Ashton Gate,Matthew Carley,40,D,N,19,Fri,May,2019,2018-19,2,2,2,0,2,2,2,0
03-May-19,19:45,Harlequins,23,0,Leicester,19,0,Twickenham Stoop,Wayne Barnes,42,H,N,19,Fri,May,2019,2018-19,2,2,3,0,1,0,4,0
03-May-19,19:45,Leicester,19,0,Harlequins,23,0,Twickenham Stoop,Wayne Barnes,42,H,N,19,Fri,May,2019,2018-19,1,0,4,0,2,2,3,0
04-May-19,15:00,Gloucester,28,1,Newcastle,19,0,Kingsholm,Thomas Foley,47,H,N,15,Sat,May,2019,2018-19,4,4,0,0,3,2,0,0
04-May-19,15:00,Newcastle,19,0,Gloucester,28,1,Kingsholm,Thomas Foley,47,H,N,15,Sat,May,2019,2018-19,3,2,0,0,4,4,0,0
04-May-19,15:00,Northampton,38,1,Worcester,10,0,Franklin's Gardens,Christophe Ridley,48,H,N,15,Sat,May,2019,2018-19,5,5,1,0,1,1,1,0
04-May-19,15:00,Worcester,10,0,Northampton,38,1,Franklin's Gardens,Christophe Ridley,48,H,N,15,Sat,May,2019,2018-19,1,1,1,0,5,5,1,0
04-May-19,15:00,Saracens,38,1,Exeter,7,0,Allianz Park,Ian Tempest,45,H,N,15,Sat,May,2019,2018-19,5,5,1,0,1,1,0,0
04-May-19,15:00,Exeter,7,0,Saracens,38,1,Allianz Park,Ian Tempest,45,H,N,15,Sat,May,2019,2018-19,1,1,0,0,5,5,1,0
05-May-19,15:00,Bath,29,1,Wasps,17,0,Recreation Ground,Luke Pearce,46,H,N,15,Sun,May,2019,2018-19,4,3,1,0,2,2,1,0
05-May-19,15:00,Wasps,17,0,Bath,29,1,Recreation Ground,Luke Pearce,46,H,N,15,Sun,May,2019,2018-19,2,2,1,0,4,3,1,0
18-May-19,16:00,Exeter,40,1,Northampton,21,0,Sandy Park,Karl Dickson,61,H,N,16,Sat,May,2019,2018-19,6,5,0,0,3,3,0,0
18-May-19,16:00,Northampton,21,0,Exeter,40,1,Sandy Park,Karl Dickson,61,H,N,16,Sat,May,2019,2018-19,3,3,0,0,6,5,0,0
18-May-19,16:00,Leicester,31,1,Bath,32,1,Welford Road,Craig Maxwell-Keys,63,A,N,16,Sat,May,2019,2018-19,3,2,4,0,4,3,2,0
18-May-19,16:00,Bath,32,1,Leicester,31,1,Welford Road,Craig Maxwell-Keys,63,A,N,16,Sat,May,2019,2018-19,4,3,2,0,3,2,4,0
18-May-19,16:00,Newcastle,12,1,Bristol,19,0,Kingston Park,JP Doyle,31,A,N,16,Sat,May,2019,2018-19,2,1,0,0,3,2,0,0
18-May-19,16:00,Bristol,19,0,Newcastle,12,1,Kingston Park,JP Doyle,31,A,N,16,Sat,May,2019,2018-19,3,2,0,0,2,1,0,0
18-May-19,16:00,Sale,46,1,Gloucester,41,2,AJ Bell Stadium,Wayne Barnes,87,H,N,16,Sat,May,2019,2018-19,7,4,1,0,6,4,1,0
18-May-19,16:00,Gloucester,41,2,Sale,46,1,AJ Bell Stadium,Wayne Barnes,87,H,N,16,Sat,May,2019,2018-19,6,4,1,0,7,4,1,0
18-May-19,16:00,Wasps,27,0,Harlequins,25,1,Ricoh Arena,Matthew Carley,52,H,N,16,Sat,May,2019,2018-19,3,3,2,0,3,2,2,0
18-May-19,16:00,Harlequins,25,1,Wasps,27,0,Ricoh Arena,Matthew Carley,52,H,N,16,Sat,May,2019,2018-19,3,2,2,0,3,3,2,0
18-May-19,16:00,Worcester,31,1,Saracens,29,1,Sixways,Adam Leal,60,H,N,16,Sat,May,2019,2018-19,4,4,1,0,2,2,5,0
18-May-19,16:00,Saracens,29,1,Worcester,31,1,Sixways,Adam Leal,60,H,N,16,Sat,May,2019,2018-19,2,2,5,0,4,4,1,0
25-May-19,13:30,Saracens,44,0,Gloucester,19,0,Allianz Park,Luke Pearce,63,H,N,13,Sat,May,2019,2018-19,6,4,2,0,3,2,0,0
25-May-19,13:30,Gloucester,19,0,Saracens,44,0,Allianz Park,Luke Pearce,63,H,N,13,Sat,May,2019,2018-19,3,2,0,0,6,4,2,0
25-May-19,16:30,Exeter,42,0,Northampton,12,0,Sandy Park,Matthew Carley,54,H,N,16,Sat,May,2019,2018-19,6,6,0,0,2,0,0,0
25-May-19,16:30,Northampton,12,0,Exeter,42,0,Sandy Park,Matthew Carley,54,H,N,16,Sat,May,2019,2018-19,2,0,0,0,6,6,0,0
01-Jun-19,15:00,Exeter,34,0,Saracens,37,0,"Twickenham Stadium, London",Wayne Barnes,71,A,N,15,Sat,Jun,2019,2018-19,5,3,1,0,5,3,2,0
01-Jun-19,15:00,Saracens,37,0,Exeter,34,0,"Twickenham Stadium, London",Wayne Barnes,71,A,N,15,Sat,Jun,2019,2018-19,5,3,2,0,5,3,1,0
18-Oct-19,19:45,Bristol,43,1,Bath,16,0,Ashton Gate,Tom Foley,59,H,N,19,Fri,Oct,2019,2019-20,7,4,0,0,1,1,3,0
18-Oct-19,19:45,Bath,16,0,Bristol,43,1,Ashton Gate,Tom Foley,59,H,N,19,Fri,Oct,2019,2019-20,1,1,3,0,7,4,0,0
19-Oct-19,15:00,Exeter,22,0,Harlequins,19,1,Sandy Park,Christophe Ridley,41,H,N,15,Sat,Oct,2019,2019-20,1,1,5,0,2,0,3,0
19-Oct-19,15:00,Harlequins,19,1,Exeter,22,0,Sandy Park,Christophe Ridley,41,H,N,15,Sat,Oct,2019,2019-20,2,0,3,0,1,1,5,0
19-Oct-19,15:00,Saracens,25,1,Northampton,27,0,Allianz Park,Ian Tempest,52,A,N,15,Sat,Oct,2019,2019-20,1,1,6,0,3,3,2,0
19-Oct-19,15:00,Northampton,27,0,Saracens,25,1,Allianz Park,Ian Tempest,52,A,N,15,Sat,Oct,2019,2019-20,3,3,2,0,1,1,6,0
19-Oct-19,15:00,Worcester,24,0,Leicester,16,0,Sixways,Craig Maxwell-Keys,40,H,N,15,Sat,Oct,2019,2019-20,2,1,4,0,1,1,3,0
19-Oct-19,15:00,Leicester,16,0,Worcester,24,0,Sixways,Craig Maxwell-Keys,40,H,N,15,Sat,Oct,2019,2019-20,1,1,3,0,2,1,4,0
19-Oct-19,15:00,Sale,16,1,Gloucester,18,0,AJ Bell Stadium,Andrew Jackson,34,A,N,15,Sat,Oct,2019,2019-20,1,1,3,0,2,1,2,0
19-Oct-19,15:00,Gloucester,18,0,Sale,16,1,AJ Bell Stadium,Andrew Jackson,34,A,N,15,Sat,Oct,2019,2019-20,2,1,2,0,1,1,3,0
20-Oct-19,15:00,Wasps,26,1,London Irish,29,0,Ricoh Arena,JP Doyle,55,A,N,15,Sun,Oct,2019,2019-20,3,1,3,0,3,1,4,0
20-Oct-19,15:00,London Irish,29,0,Wasps,26,1,Ricoh Arena,JP Doyle,55,A,N,15,Sun,Oct,2019,2019-20,3,1,4,0,3,1,3,0
25-Oct-19,19:45,Bath,13,0,Exeter,10,1,Recreation Ground,JP Doyle,23,H,N,19,Fri,Oct,2019,2019-20,1,1,2,0,1,1,1,0
25-Oct-19,19:45,Exeter,10,1,Bath,13,0,Recreation Ground,JP Doyle,23,H,N,19,Fri,Oct,2019,2019-20,1,1,1,0,1,1,2,0
26-Oct-19,14:00,Northampton,35,1,Worcester,16,0,Franklin's Gardens,Jack Makepeace,51,H,N,14,Sat,Oct,2019,2019-20,5,2,2,0,1,1,3,0
26-Oct-19,14:00,Worcester,16,0,Northampton,35,1,Franklin's Gardens,Jack Makepeace,51,H,N,14,Sat,Oct,2019,2019-20,1,1,3,0,5,2,2,0
26-Oct-19,15:00,London Irish,7,0,Sale,41,1,Madejski Stadium,Craig Maxwell-Keys,48,A,N,15,Sat,Oct,2019,2019-20,1,1,0,0,6,4,0,1
26-Oct-19,15:00,Sale,41,1,London Irish,7,0,Madejski Stadium,Craig Maxwell-Keys,48,A,N,15,Sat,Oct,2019,2019-20,6,4,0,1,1,1,0,0
26-Oct-19,15:00,Gloucester,25,1,Wasps,9,0,Kingsholm,Christophe Ridley,34,H,N,15,Sat,Oct,2019,2019-20,4,1,1,0,0,0,3,0
26-Oct-19,15:00,Wasps,9,0,Gloucester,25,1,Kingsholm,Christophe Ridley,34,H,N,15,Sat,Oct,2019,2019-20,0,0,3,0,4,1,1,0
26-Oct-19,15:00,Harlequins,22,0,Bristol,17,1,Twickenham Stoop,Ian Tempest,39,H,N,15,Sat,Oct,2019,2019-20,1,1,5,0,1,0,4,0
26-Oct-19,15:00,Bristol,17,1,Harlequins,22,0,Twickenham Stoop,Ian Tempest,39,H,N,15,Sat,Oct,2019,2019-20,1,0,4,0,1,1,5,0
27-Oct-19,15:00,Leicester,10,0,Saracens,24,0,Welford Road,Tom Foley,34,A,N,15,Sun,Oct,2019,2019-20,1,1,1,0,3,3,1,0
27-Oct-19,15:00,Saracens,24,0,Leicester,10,0,Welford Road,Tom Foley,34,A,N,15,Sun,Oct,2019,2019-20,3,3,1,0,1,1,1,0
01-Nov-19,19:45,Bristol,16,0,Sale,10,1,Ashton Gate,Christophe Ridley,26,H,N,19,Fri,Nov,2019,2019-20,1,1,3,0,1,1,1,0
01-Nov-19,19:45,Sale,10,1,Bristol,16,0,Ashton Gate,Christophe Ridley,26,H,N,19,Fri,Nov,2019,2019-20,1,1,1,0,1,1,3,0
01-Nov-19,19:45,Northampton,40,1,Harlequins,22,0,Franklin's Gardens,JP Doyle,62,H,N,19,Fri,Nov,2019,2019-20,5,3,2,1,3,2,1,0
01-Nov-19,19:45,Harlequins,22,0,Northampton,40,1,Franklin's Gardens,JP Doyle,62,H,N,19,Fri,Nov,2019,2019-20,3,2,1,0,5,3,2,1
02-Nov-19,15:00,Wasps,30,0,Bath,22,0,Ricoh Arena,Anthony Woodthorpe,52,H,N,15,Sat,Nov,2019,2019-20,3,3,3,0,1,1,5,0
02-Nov-19,15:00,Bath,22,0,Wasps,30,0,Ricoh Arena,Anthony Woodthorpe,52,H,N,15,Sat,Nov,2019,2019-20,1,1,5,0,3,3,3,0
02-Nov-19,15:00,Leicester,16,0,Gloucester,13,1,Welford Road,Ian Tempest,29,H,N,15,Sat,Nov,2019,2019-20,1,1,3,0,1,1,2,0
02-Nov-19,15:00,Gloucester,13,1,Leicester,16,0,Welford Road,Ian Tempest,29,H,N,15,Sat,Nov,2019,2019-20,1,1,2,0,1,1,3,0
02-Nov-19,15:00,Saracens,16,0,London Irish,13,1,Allianz Park,Adam Leal,29,H,N,15,Sat,Nov,2019,2019-20,2,0,2,0,1,1,2,0
02-Nov-19,15:00,London Irish,13,1,Saracens,16,0,Allianz Park,Adam Leal,29,H,N,15,Sat,Nov,2019,2019-20,1,1,2,0,2,0,2,0
03-Nov-19,15:00,Worcester,20,1,Exeter,24,0,Sixways,Tom Foley,44,A,N,15,Sun,Nov,2019,2019-20,2,2,2,0,3,3,1,0
03-Nov-19,15:00,Exeter,24,0,Worcester,20,1,Sixways,Tom Foley,44,A,N,15,Sun,Nov,2019,2019-20,3,3,1,0,2,2,2,0
08-Nov-19,19:45,Sale,28,0,Wasps,18,0,AJ Bell Stadium,Tom Foley,46,H,N,19,Fri,Nov,2019,2019-20,1,1,7,0,2,1,2,0
08-Nov-19,19:45,Wasps,18,0,Sale,28,0,AJ Bell Stadium,Tom Foley,46,H,N,19,Fri,Nov,2019,2019-20,2,1,2,0,1,1,7,0
09-Nov-19,15:00,Bath,22,0,Northampton,13,0,Recreation Ground,Ian Tempest,35,H,N,15,Sat,Nov,2019,2019-20,3,2,1,0,2,0,1,0
09-Nov-19,15:00,Northampton,13,0,Bath,22,0,Recreation Ground,Ian Tempest,35,H,N,15,Sat,Nov,2019,2019-20,2,0,1,0,3,2,1,0
09-Nov-19,15:00,Gloucester,12,0,Saracens,21,0,Kingsholm,Craig Maxwell-Keys,33,A,N,15,Sat,Nov,2019,2019-20,2,1,0,0,2,1,3,0
09-Nov-19,15:00,Saracens,21,0,Gloucester,12,0,Kingsholm,Craig Maxwell-Keys,33,A,N,15,Sat,Nov,2019,2019-20,2,1,3,0,2,1,0,0
09-Nov-19,15:00,Harlequins,14,1,Worcester,19,0,Twickenham Stoop,Matthew Carley,33,A,N,15,Sat,Nov,2019,2019-20,2,2,0,0,1,1,4,0
09-Nov-19,15:00,Worcester,19,0,Harlequins,14,1,Twickenham Stoop,Matthew Carley,33,A,N,15,Sat,Nov,2019,2019-20,1,1,4,0,2,2,0,0
10-Nov-19,14:30,London Irish,36,1,Leicester,11,0,Madejski Stadium,JP Doyle,47,H,N,14,Sun,Nov,2019,2019-20,5,4,1,0,1,0,2,0
10-Nov-19,14:30,Leicester,11,0,London Irish,36,1,Madejski Stadium,JP Doyle,47,H,N,14,Sun,Nov,2019,2019-20,1,0,2,0,5,4,1,0
10-Nov-19,15:00,Exeter,17,1,Bristol,20,0,Sandy Park,Karl Dickson,37,A,N,15,Sun,Nov,2019,2019-20,2,2,1,0,2,2,2,0
10-Nov-19,15:00,Bristol,20,0,Exeter,17,1,Sandy Park,Karl Dickson,37,A,N,15,Sun,Nov,2019,2019-20,2,2,2,0,2,2,1,0
29-Nov-19,19:45,Bath,12,0,Saracens,25,0,Recreation Ground,Karl Dickson,37,A,N,19,Fri,Nov,2019,2019-20,0,0,4,0,1,1,6,0
29-Nov-19,19:45,Saracens,25,0,Bath,12,0,Recreation Ground,Karl Dickson,37,A,N,19,Fri,Nov,2019,2019-20,1,1,6,0,0,0,4,0
30-Nov-19,15:00,Exeter,38,1,Wasps,3,0,Sandy Park,Ian Tempest,41,H,N,15,Sat,Nov,2019,2019-20,5,4,1,0,0,0,1,0
30-Nov-19,15:00,Wasps,3,0,Exeter,38,1,Sandy Park,Ian Tempest,41,H,N,15,Sat,Nov,2019,2019-20,0,0,1,0,5,4,1,0
30-Nov-19,15:00,Northampton,36,1,Leicester,13,0,Franklin's Gardens,Matthew Carley,49,H,N,15,Sat,Nov,2019,2019-20,5,4,1,0,1,1,2,0
30-Nov-19,15:00,Leicester,13,0,Northampton,36,1,Franklin's Gardens,Matthew Carley,49,H,N,15,Sat,Nov,2019,2019-20,1,1,2,0,5,4,1,0
30-Nov-19,15:00,Worcester,20,0,Sale,13,1,Sixways,Luke Pearce,33,H,N,15,Sat,Nov,2019,2019-20,2,2,2,0,2,0,1,0
30-Nov-19,15:00,Sale,13,1,Worcester,20,0,Sixways,Luke Pearce,33,H,N,15,Sat,Nov,2019,2019-20,2,0,1,0,2,2,2,0
01-Dec-19,15:00,Harlequins,23,0,Gloucester,19,1,Twickenham Stoop,Craig Maxwell-Keys,42,H,N,15,Sun,Dec,2019,2019-20,2,2,3,0,3,2,0,0
01-Dec-19,15:00,Gloucester,19,1,Harlequins,23,0,Twickenham Stoop,Craig Maxwell-Keys,42,H,N,15,Sun,Dec,2019,2019-20,3,2,0,0,2,2,3,0
01-Dec-19,15:00,Bristol,27,1,London Irish,27,0,Ashton Gate,Wayne Barnes,54,D,N,15,Sun,Dec,2019,2019-20,4,2,1,0,3,3,2,0
01-Dec-19,15:00,London Irish,27,0,Bristol,27,1,Ashton Gate,Wayne Barnes,54,D,N,15,Sun,Dec,2019,2019-20,3,3,2,0,4,2,1,0
20-Dec-19,19:45,Gloucester,36,1,Worcester,3,0,Kingsholm,Christophe Ridley,39,H,N,19,Fri,Dec,2019,2019-20,5,4,1,0,0,0,1,0
20-Dec-19,19:45,Worcester,3,0,Gloucester,36,1,Kingsholm,Christophe Ridley,39,H,N,19,Fri,Dec,2019,2019-20,0,0,1,0,5,4,1,0
21-Dec-19,15:00,Wasps,22,1,Harlequins,28,1,Ricoh Arena,Wayne Barnes,50,A,N,15,Sat,Dec,2019,2019-20,3,2,1,0,4,4,0,0
21-Dec-19,15:00,Harlequins,28,1,Wasps,22,1,Ricoh Arena,Wayne Barnes,50,A,N,15,Sat,Dec,2019,2019-20,4,4,0,0,3,2,1,0
21-Dec-19,15:00,Sale,22,0,Northampton,10,1,AJ Bell Stadium,JP Doyle,32,H,N,15,Sat,Dec,2019,2019-20,3,2,1,0,1,1,1,0
21-Dec-19,15:00,Northampton,10,1,Sale,22,0,AJ Bell Stadium,JP Doyle,32,H,N,15,Sat,Dec,2019,2019-20,1,1,1,0,3,2,1,0
21-Dec-19,15:00,Leicester,22,0,Exeter,31,1,Welford Road,Luke Pearce,53,A,N,15,Sat,Dec,2019,2019-20,3,2,1,0,4,4,1,0
21-Dec-19,15:00,Exeter,31,1,Leicester,22,0,Welford Road,Luke Pearce,53,A,N,15,Sat,Dec,2019,2019-20,4,4,1,0,3,2,1,0
21-Dec-19,15:00,Saracens,47,1,Bristol,13,0,Allianz Park,Tom Foley,60,H,N,15,Sat,Dec,2019,2019-20,7,6,0,0,1,1,2,0
21-Dec-19,15:00,Bristol,13,0,Saracens,47,1,Allianz Park,Tom Foley,60,H,N,15,Sat,Dec,2019,2019-20,1,1,2,0,7,6,0,0
22-Dec-19,15:00,London Irish,10,0,Bath,38,1,Madejski Stadium,Karl Dickson,48,A,N,15,Sun,Dec,2019,2019-20,1,1,1,0,6,3,0,0
22-Dec-19,15:00,Bath,38,1,London Irish,10,0,Madejski Stadium,Karl Dickson,48,A,N,15,Sun,Dec,2019,2019-20,6,3,0,0,1,1,1,0
27-Dec-19,19:45,Bristol,21,1,Wasps,26,1,Ashton Gate,Luke Pearce,47,A,N,19,Fri,Dec,2019,2019-20,2,1,3,0,4,3,0,0
27-Dec-19,19:45,Wasps,26,1,Bristol,21,1,Ashton Gate,Luke Pearce,47,A,N,19,Fri,Dec,2019,2019-20,4,3,0,0,2,1,3,0
28-Dec-19,14:00,Northampton,33,0,Gloucester,26,2,Franklin's Gardens,Karl Dickson,59,H,N,14,Sat,Dec,2019,2019-20,3,3,4,0,4,3,0,0
28-Dec-19,14:00,Gloucester,26,2,Northampton,33,0,Franklin's Gardens,Karl Dickson,59,H,N,14,Sat,Dec,2019,2019-20,4,3,0,0,3,3,4,0
28-Dec-19,15:00,Bath,16,0,Sale,14,1,Recreation Ground,Craig Maxwell-Keys,30,H,N,15,Sat,Dec,2019,2019-20,1,1,3,0,2,2,0,0
28-Dec-19,15:00,Sale,14,1,Bath,16,0,Recreation Ground,Craig Maxwell-Keys,30,H,N,15,Sat,Dec,2019,2019-20,2,2,0,0,1,1,3,0
28-Dec-19,15:00,Worcester,20,0,London Irish,6,0,Sixways,Ian Tempest,26,H,N,15,Sat,Dec,2019,2019-20,2,2,2,0,0,0,2,0
28-Dec-19,15:00,London Irish,6,0,Worcester,20,0,Sixways,Ian Tempest,26,H,N,15,Sat,Dec,2019,2019-20,0,0,2,0,2,2,2,0
28-Dec-19,16:30,Harlequins,30,0,Leicester,30,0,Twickenham Stadium,Matthew Carley,60,D,N,16,Sat,Dec,2019,2019-20,3,3,3,0,3,3,3,0
28-Dec-19,16:30,Leicester,30,0,Harlequins,30,0,Twickenham Stadium,Matthew Carley,60,D,N,16,Sat,Dec,2019,2019-20,3,3,3,0,3,3,3,0
29-Dec-19,15:00,Exeter,14,0,Saracens,7,1,Sandy Park,Wayne Barnes,21,H,N,15,Sun,Dec,2019,2019-20,2,2,0,0,1,0,0,0
29-Dec-19,15:00,Saracens,7,1,Exeter,14,0,Sandy Park,Wayne Barnes,21,H,N,15,Sun,Dec,2019,2019-20,1,0,0,0,2,2,0,0
03-Jan-20,19:45,Sale,48,1,Harlequins,10,0,AJ Bell Stadium,Ian Tempest,58,H,N,19,Fri,Jan,2020,2019-20,6,6,2,0,1,1,1,0
03-Jan-20,19:45,Harlequins,10,0,Sale,48,1,AJ Bell Stadium,Ian Tempest,58,H,N,19,Fri,Jan,2020,2019-20,1,1,1,0,6,6,2,0
04-Jan-20,13:00,Leicester,31,1,Bristol,18,0,Welford Road,JP Doyle,49,H,N,13,Sat,Jan,2020,2019-20,4,4,1,0,2,1,2,0
04-Jan-20,13:00,Bristol,18,0,Leicester,31,1,Welford Road,JP Doyle,49,H,N,13,Sat,Jan,2020,2019-20,2,1,2,0,4,4,1,0
04-Jan-20,15:00,Gloucester,29,1,Bath,15,0,Kingsholm,Tom Foley,44,H,N,15,Sat,Jan,2020,2019-20,4,3,1,0,0,0,5,0
04-Jan-20,15:00,Bath,15,0,Gloucester,29,1,Kingsholm,Tom Foley,44,H,N,15,Sat,Jan,2020,2019-20,0,0,5,0,4,3,1,0
04-Jan-20,15:00,Saracens,62,1,Worcester,5,0,Allianz Park,Craig Maxwell-Keys,67,H,N,15,Sat,Jan,2020,2019-20,10,6,0,0,1,0,0,0
04-Jan-20,15:00,Worcester,5,0,Saracens,62,1,Allianz Park,Craig Maxwell-Keys,67,H,N,15,Sat,Jan,2020,2019-20,1,0,0,0,10,6,0,0
05-Jan-20,14:30,London Irish,28,1,Exeter,45,1,Madejski Stadium,Christophe Ridley,73,A,N,14,Sun,Jan,2020,2019-20,4,4,0,0,6,6,1,0
05-Jan-20,14:30,Exeter,45,1,London Irish,28,1,Madejski Stadium,Christophe Ridley,73,A,N,14,Sun,Jan,2020,2019-20,6,6,1,0,4,4,0,0
05-Jan-20,15:00,Wasps,31,2,Northampton,35,1,Ricoh Arena,Matthew Carley,66,A,N,15,Sun,Jan,2020,2019-20,4,3,1,0,5,5,0,0
05-Jan-20,15:00,Northampton,35,1,Wasps,31,2,Ricoh Arena,Matthew Carley,66,A,N,15,Sun,Jan,2020,2019-20,5,5,0,0,4,3,1,0
24-Jan-20,19:45,Northampton,16,1,London Irish,20,0,Franklin's Gardens,Tom Foley,36,A,N,19,Fri,Jan,2020,2019-20,1,1,3,0,3,1,1,0
24-Jan-20,19:45,London Irish,20,0,Northampton,16,1,Franklin's Gardens,Tom Foley,36,A,N,19,Fri,Jan,2020,2019-20,3,1,1,0,1,1,3,0
25-Jan-20,15:00,Bath,13,0,Leicester,10,1,Recreation Ground,Wayne Barnes,23,H,N,15,Sat,Jan,2020,2019-20,2,0,1,0,1,1,1,0
25-Jan-20,15:00,Leicester,10,1,Bath,13,0,Recreation Ground,Wayne Barnes,23,H,N,15,Sat,Jan,2020,2019-20,1,1,1,0,2,0,1,0
25-Jan-20,15:00,Bristol,34,0,Gloucester,16,0,Ashton Gate,Karl Dickson,50,H,N,15,Sat,Jan,2020,2019-20,3,2,5,0,1,1,3,0
25-Jan-20,15:00,Gloucester,16,0,Bristol,34,0,Ashton Gate,Karl Dickson,50,H,N,15,Sat,Jan,2020,2019-20,1,1,3,0,3,2,5,0
25-Jan-20,15:00,Exeter,19,1,Sale,22,0,Sandy Park,JP Doyle,41,A,N,15,Sat,Jan,2020,2019-20,3,2,0,0,3,2,1,0
25-Jan-20,15:00,Sale,22,0,Exeter,19,1,Sandy Park,JP Doyle,41,A,N,15,Sat,Jan,2020,2019-20,3,2,1,0,3,2,0,0
25-Jan-20,15:00,Worcester,26,1,Wasps,30,1,Sixways,Craig Maxwell-Keys,56,A,N,15,Sat,Jan,2020,2019-20,2,2,4,0,4,2,2,0
25-Jan-20,15:00,Wasps,30,1,Worcester,26,1,Sixways,Craig Maxwell-Keys,56,A,N,15,Sat,Jan,2020,2019-20,4,2,2,0,2,2,4,0
26-Jan-20,15:00,Harlequins,41,1,Saracens,14,0,Twickenham Stoop,Luke Pearce,55,H,N,15,Sun,Jan,2020,2019-20,6,4,1,0,2,2,0,0
26-Jan-20,15:00,Saracens,14,0,Harlequins,41,1,Twickenham Stoop,Luke Pearce,55,H,N,15,Sun,Jan,2020,2019-20,2,2,0,0,6,4,1,0
14-Feb-20,19:45,Gloucester,15,0,Exeter,26,0,Kingsholm,Craig Maxwell-Keys,41,A,N,19,Fri,Feb,2020,2019-20,2,1,1,0,2,2,4,0
14-Feb-20,19:45,Exeter,26,0,Gloucester,15,0,Kingsholm,Craig Maxwell-Keys,41,A,N,19,Fri,Feb,2020,2019-20,2,2,4,0,2,1,1,0
15-Feb-20,15:00,Harlequins,15,0,London Irish,29,1,Twickenham Stoop,JP Doyle,44,A,N,15,Sat,Feb,2020,2019-20,2,1,1,0,4,3,1,0
15-Feb-20,15:00,London Irish,29,1,Harlequins,15,0,Twickenham Stoop,JP Doyle,44,A,N,15,Sat,Feb,2020,2019-20,4,3,1,0,2,1,1,0
15-Feb-20,15:00,Leicester,18,0,Wasps,9,0,Welford Road,Karl Dickson,27,H,N,15,Sat,Feb,2020,2019-20,2,1,2,0,0,0,3,0
15-Feb-20,15:00,Wasps,9,0,Leicester,18,0,Welford Road,Karl Dickson,27,H,N,15,Sat,Feb,2020,2019-20,0,0,3,0,2,1,2,0
15-Feb-20,15:00,Saracens,36,1,Sale,22,0,Allianz Park,Wayne Barnes,58,H,N,15,Sat,Feb,2020,2019-20,4,2,4,0,3,2,1,0
